0 0.19054276
1 0.2710939
2 0.5170928
3 0.6312308
4 0.6475833
5 0.65701395
6 0.6633367
7 0.7153234
8 0.7436803
9 0.77112377
10 0.78578997
11 0.7890228
12 0.78922236
13 0.79608244
14 0.8192369
15 0.8611872
16 0.8614715
17 0.8698659
18 0.87315863
19 0.8751265
20 0.8769559
21 0.8892996
22 0.8902901
23 0.89157504
24 0.90045625
25 0.91838956
26 0.92328614
27 0.92380905
28 0.9306056
29 0.9326096
30 0.9418144
31 0.94765747
32 0.986117
33 0.99734026
34 0.99734503
35 0.9995086
36 0.9995402
37 1.0262856
38 1.0274525
39 1.0543377
40 1.0746568
41 1.1047542
42 1.1137334
43 1.1182785
44 1.129942
45 1.130453
46 1.140625
47 1.1706568
48 1.17632
49 1.1764172
50 1.1851305
51 1.1959249
52 1.2162523
53 1.2521771
54 1.2579061
55 1.2892276
56 1.2989193
57 1.313725
58 1.3330936
59 1.3598207
60 1.3653144
61 1.3856549
62 1.4201345
63 1.4246398
64 1.426389
65 1.4543343
66 1.4608569
67 1.4739711
68 1.4951286
69 1.5036465
70 1.5162092
71 1.524454
72 1.5583539
73 1.6282071
74 1.6359942
75 1.7284311
76 1.7591944
77 1.7678144
78 1.7709786
79 1.789268
80 1.8640522
81 1.8783454
82 1.878764
83 1.8877438
84 1.9060178
85 1.9418314
86 2.0043144
87 2.0146718
88 2.1700983
89 2.2435412
